# test name,category,real vulnerability,cwe,Benchmark version: 1.2,2016-06-1,Full Category Name
BenchmarkTest02290,crypto,True,327,,,Weak Cryptography
BenchmarkTest02291,crypto,True,327,,,Weak Cryptography
BenchmarkTest02292,crypto,True,327,,,Weak Cryptography
BenchmarkTest02293,crypto,True,327,,,Weak Cryptography
BenchmarkTest02294,crypto,True,327,,,Weak Cryptography
BenchmarkTest02295,crypto,True,327,,,Weak Cryptography
BenchmarkTest02296,crypto,False,327,,,Weak Cryptography
BenchmarkTest02297,crypto,False,327,,,Weak Cryptography
BenchmarkTest02298,crypto,False,327,,,Weak Cryptography
BenchmarkTest02299,ldapi,True,90,,,LDAP Injection
BenchmarkTest02300,pathtraver,False,22,,,Path Traversal
BenchmarkTest02301,pathtraver,False,22,,,Path Traversal
BenchmarkTest02302,pathtraver,True,22,,,Path Traversal
BenchmarkTest02303,pathtraver,True,22,,,Path Traversal
BenchmarkTest02304,pathtraver,True,22,,,Path Traversal
BenchmarkTest02305,ldapi,True,90,,,LDAP Injection
BenchmarkTest02306,ldapi,True,90,,,LDAP Injection
BenchmarkTest02307,hash,True,328,,,Weak Hashing
BenchmarkTest02308,hash,True,328,,,Weak Hashing
BenchmarkTest02309,hash,False,328,,,Weak Hashing
BenchmarkTest02310,hash,False,328,,,Weak Hashing
BenchmarkTest02311,hash,True,328,,,Weak Hashing
BenchmarkTest02312,hash,False,328,,,Weak Hashing
BenchmarkTest02313,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02314,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02315,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02316,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02317,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02318,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02319,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02320,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02321,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02322,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02323,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02324,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02325,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02326,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02327,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02328,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02329,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02330,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02331,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02332,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02333,cmdi,True,78,,,Command Injection
BenchmarkTest02334,cmdi,True,78,,,Command Injection
BenchmarkTest02335,cmdi,False,78,,,Command Injection
BenchmarkTest02336,cmdi,False,78,,,Command Injection
BenchmarkTest02337,weakrand,True,330,,,Weak Randomness
BenchmarkTest02338,weakrand,True,330,,,Weak Randomness
BenchmarkTest02339,securecookie,True,614,,,Secure Cookie Flag
BenchmarkTest02340,cmdi,False,78,,,Command Injection
BenchmarkTest02341,cmdi,False,78,,,Command Injection
BenchmarkTest02342,cmdi,True,78,,,Command Injection
BenchmarkTest02343,cmdi,True,78,,,Command Injection
BenchmarkTest02344,cmdi,True,78,,,Command Injection
BenchmarkTest02345,weakrand,False,330,,,Weak Randomness
BenchmarkTest02346,weakrand,False,330,,,Weak Randomness
BenchmarkTest02347,weakrand,False,330,,,Weak Randomness
BenchmarkTest02348,weakrand,False,330,,,Weak Randomness
BenchmarkTest02349,weakrand,False,330,,,Weak Randomness
BenchmarkTest02350,weakrand,False,330,,,Weak Randomness
BenchmarkTest02351,weakrand,False,330,,,Weak Randomness
BenchmarkTest02352,trustbound,True,501,,,Trust Boundary Violation
BenchmarkTest02353,sqli,False,89,,,SQL Injection
BenchmarkTest02354,sqli,True,89,,,SQL Injection
BenchmarkTest02355,sqli,True,89,,,SQL Injection
BenchmarkTest02356,sqli,True,89,,,SQL Injection
BenchmarkTest02357,sqli,True,89,,,SQL Injection
BenchmarkTest02358,sqli,True,89,,,SQL Injection
BenchmarkTest02359,sqli,True,89,,,SQL Injection
BenchmarkTest02360,sqli,True,89,,,SQL Injection
BenchmarkTest02361,sqli,False,89,,,SQL Injection
BenchmarkTest02362,sqli,True,89,,,SQL Injection
BenchmarkTest02363,sqli,False,89,,,SQL Injection
BenchmarkTest02364,sqli,True,89,,,SQL Injection
BenchmarkTest02365,sqli,False,89,,,SQL Injection
BenchmarkTest02366,sqli,False,89,,,SQL Injection
BenchmarkTest02367,sqli,False,89,,,SQL Injection
BenchmarkTest02368,sqli,False,89,,,SQL Injection
BenchmarkTest02369,sqli,True,89,,,SQL Injection
BenchmarkTest02370,xpathi,False,643,,,XPATH Injection
BenchmarkTest02371,crypto,False,327,,,Weak Cryptography
BenchmarkTest02372,crypto,False,327,,,Weak Cryptography
BenchmarkTest02373,crypto,True,327,,,Weak Cryptography
BenchmarkTest02374,crypto,True,327,,,Weak Cryptography
BenchmarkTest02375,crypto,True,327,,,Weak Cryptography
BenchmarkTest02376,ldapi,False,90,,,LDAP Injection
BenchmarkTest02377,pathtraver,True,22,,,Path Traversal
BenchmarkTest02378,pathtraver,True,22,,,Path Traversal
BenchmarkTest02379,pathtraver,False,22,,,Path Traversal
BenchmarkTest02380,pathtraver,False,22,,,Path Traversal
BenchmarkTest02381,pathtraver,False,22,,,Path Traversal
BenchmarkTest02382,pathtraver,False,22,,,Path Traversal
BenchmarkTest02383,pathtraver,True,22,,,Path Traversal
BenchmarkTest02384,ldapi,False,90,,,LDAP Injection
BenchmarkTest02385,hash,True,328,,,Weak Hashing
BenchmarkTest02386,hash,True,328,,,Weak Hashing
BenchmarkTest02387,hash,True,328,,,Weak Hashing
BenchmarkTest02388,hash,True,328,,,Weak Hashing
BenchmarkTest02389,hash,False,328,,,Weak Hashing
BenchmarkTest02390,hash,False,328,,,Weak Hashing
BenchmarkTest02391,hash,True,328,,,Weak Hashing
BenchmarkTest02392,hash,True,328,,,Weak Hashing
BenchmarkTest02393,hash,True,328,,,Weak Hashing
BenchmarkTest02394,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02395,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02396,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02397,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02398,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02399,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02400,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02401,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02402,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02403,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02404,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02405,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02406,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02407,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02408,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02409,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02410,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02411,cmdi,True,78,,,Command Injection
BenchmarkTest02412,cmdi,True,78,,,Command Injection
BenchmarkTest02413,cmdi,False,78,,,Command Injection
BenchmarkTest02414,cmdi,True,78,,,Command Injection
BenchmarkTest02415,weakrand,True,330,,,Weak Randomness
BenchmarkTest02416,weakrand,True,330,,,Weak Randomness
BenchmarkTest02417,weakrand,True,330,,,Weak Randomness
BenchmarkTest02418,weakrand,True,330,,,Weak Randomness
BenchmarkTest02419,weakrand,True,330,,,Weak Randomness
BenchmarkTest02420,weakrand,True,330,,,Weak Randomness
BenchmarkTest02421,weakrand,True,330,,,Weak Randomness
BenchmarkTest02422,weakrand,True,330,,,Weak Randomness
BenchmarkTest02423,weakrand,True,330,,,Weak Randomness
BenchmarkTest02424,weakrand,True,330,,,Weak Randomness
BenchmarkTest02425,weakrand,True,330,,,Weak Randomness
BenchmarkTest02426,weakrand,True,330,,,Weak Randomness
BenchmarkTest02427,securecookie,True,614,,,Secure Cookie Flag
BenchmarkTest02428,cmdi,False,78,,,Command Injection
BenchmarkTest02429,cmdi,True,78,,,Command Injection
BenchmarkTest02430,cmdi,True,78,,,Command Injection
BenchmarkTest02431,cmdi,True,78,,,Command Injection
BenchmarkTest02432,cmdi,True,78,,,Command Injection
BenchmarkTest02433,cmdi,True,78,,,Command Injection
BenchmarkTest02434,weakrand,False,330,,,Weak Randomness
BenchmarkTest02435,weakrand,False,330,,,Weak Randomness
BenchmarkTest02436,weakrand,False,330,,,Weak Randomness
BenchmarkTest02437,weakrand,False,330,,,Weak Randomness
BenchmarkTest02438,weakrand,False,330,,,Weak Randomness
BenchmarkTest02439,weakrand,False,330,,,Weak Randomness
BenchmarkTest02440,weakrand,False,330,,,Weak Randomness
BenchmarkTest02441,weakrand,False,330,,,Weak Randomness
BenchmarkTest02442,weakrand,False,330,,,Weak Randomness
BenchmarkTest02443,weakrand,False,330,,,Weak Randomness
BenchmarkTest02444,weakrand,False,330,,,Weak Randomness
BenchmarkTest02445,weakrand,False,330,,,Weak Randomness
BenchmarkTest02446,trustbound,True,501,,,Trust Boundary Violation
BenchmarkTest02447,trustbound,False,501,,,Trust Boundary Violation
BenchmarkTest02448,trustbound,True,501,,,Trust Boundary Violation
BenchmarkTest02449,sqli,True,89,,,SQL Injection
BenchmarkTest02450,sqli,False,89,,,SQL Injection
BenchmarkTest02451,sqli,True,89,,,SQL Injection
BenchmarkTest02452,sqli,False,89,,,SQL Injection
BenchmarkTest02453,sqli,True,89,,,SQL Injection
BenchmarkTest02454,sqli,True,89,,,SQL Injection
BenchmarkTest02455,sqli,True,89,,,SQL Injection
BenchmarkTest02456,sqli,False,89,,,SQL Injection
BenchmarkTest02457,xpathi,False,643,,,XPATH Injection
BenchmarkTest02458,crypto,True,327,,,Weak Cryptography
BenchmarkTest02459,crypto,False,327,,,Weak Cryptography
BenchmarkTest02460,crypto,False,327,,,Weak Cryptography
BenchmarkTest02461,crypto,False,327,,,Weak Cryptography
BenchmarkTest02462,pathtraver,False,22,,,Path Traversal
BenchmarkTest02463,pathtraver,True,22,,,Path Traversal
BenchmarkTest02464,pathtraver,False,22,,,Path Traversal
BenchmarkTest02465,pathtraver,True,22,,,Path Traversal
BenchmarkTest02466,pathtraver,True,22,,,Path Traversal
BenchmarkTest02467,pathtraver,False,22,,,Path Traversal
BenchmarkTest02468,pathtraver,False,22,,,Path Traversal
BenchmarkTest02469,pathtraver,True,22,,,Path Traversal
BenchmarkTest02470,pathtraver,False,22,,,Path Traversal
BenchmarkTest02471,pathtraver,False,22,,,Path Traversal
BenchmarkTest02472,ldapi,True,90,,,LDAP Injection
BenchmarkTest02473,weakrand,True,330,,,Weak Randomness
BenchmarkTest02474,hash,True,328,,,Weak Hashing
BenchmarkTest02475,hash,True,328,,,Weak Hashing
BenchmarkTest02476,hash,True,328,,,Weak Hashing
BenchmarkTest02477,hash,False,328,,,Weak Hashing
BenchmarkTest02478,hash,True,328,,,Weak Hashing
BenchmarkTest02479,hash,False,328,,,Weak Hashing
BenchmarkTest02480,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02481,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02482,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02483,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02484,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02485,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02486,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02487,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02488,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02489,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02490,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02491,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02492,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02493,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02494,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02495,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02496,cmdi,True,78,,,Command Injection
BenchmarkTest02497,weakrand,True,330,,,Weak Randomness
BenchmarkTest02498,weakrand,True,330,,,Weak Randomness
BenchmarkTest02499,weakrand,True,330,,,Weak Randomness
BenchmarkTest02500,weakrand,True,330,,,Weak Randomness
BenchmarkTest02501,weakrand,True,330,,,Weak Randomness
BenchmarkTest02502,weakrand,True,330,,,Weak Randomness
BenchmarkTest02503,weakrand,True,330,,,Weak Randomness
BenchmarkTest02504,weakrand,True,330,,,Weak Randomness
BenchmarkTest02505,weakrand,True,330,,,Weak Randomness
BenchmarkTest02506,weakrand,True,330,,,Weak Randomness
BenchmarkTest02507,securecookie,True,614,,,Secure Cookie Flag
BenchmarkTest02508,securecookie,False,614,,,Secure Cookie Flag
BenchmarkTest02509,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02510,cmdi,False,78,,,Command Injection
BenchmarkTest02511,cmdi,True,78,,,Command Injection
BenchmarkTest02512,cmdi,True,78,,,Command Injection
BenchmarkTest02513,cmdi,False,78,,,Command Injection
BenchmarkTest02514,cmdi,True,78,,,Command Injection
BenchmarkTest02515,cmdi,True,78,,,Command Injection
BenchmarkTest02516,cmdi,True,78,,,Command Injection
BenchmarkTest02517,cmdi,True,78,,,Command Injection
BenchmarkTest02518,cmdi,False,78,,,Command Injection
BenchmarkTest02519,weakrand,False,330,,,Weak Randomness
BenchmarkTest02520,weakrand,False,330,,,Weak Randomness
BenchmarkTest02521,weakrand,False,330,,,Weak Randomness
BenchmarkTest02522,weakrand,False,330,,,Weak Randomness
BenchmarkTest02523,trustbound,False,501,,,Trust Boundary Violation
BenchmarkTest02524,trustbound,True,501,,,Trust Boundary Violation
BenchmarkTest02525,trustbound,True,501,,,Trust Boundary Violation
BenchmarkTest02526,trustbound,True,501,,,Trust Boundary Violation
BenchmarkTest02527,trustbound,True,501,,,Trust Boundary Violation
BenchmarkTest02528,sqli,True,89,,,SQL Injection
BenchmarkTest02529,sqli,False,89,,,SQL Injection
BenchmarkTest02530,sqli,True,89,,,SQL Injection
BenchmarkTest02531,sqli,True,89,,,SQL Injection
BenchmarkTest02532,sqli,True,89,,,SQL Injection
BenchmarkTest02533,sqli,True,89,,,SQL Injection
BenchmarkTest02534,sqli,True,89,,,SQL Injection
BenchmarkTest02535,sqli,True,89,,,SQL Injection
BenchmarkTest02536,sqli,False,89,,,SQL Injection
BenchmarkTest02537,sqli,True,89,,,SQL Injection
BenchmarkTest02538,sqli,False,89,,,SQL Injection
BenchmarkTest02539,sqli,False,89,,,SQL Injection
BenchmarkTest02540,sqli,False,89,,,SQL Injection
BenchmarkTest02541,sqli,False,89,,,SQL Injection
BenchmarkTest02542,sqli,True,89,,,SQL Injection
BenchmarkTest02543,sqli,True,89,,,SQL Injection
BenchmarkTest02544,sqli,False,89,,,SQL Injection
BenchmarkTest02545,sqli,True,89,,,SQL Injection
BenchmarkTest02546,sqli,False,89,,,SQL Injection
BenchmarkTest02547,crypto,False,327,,,Weak Cryptography
BenchmarkTest02548,crypto,True,327,,,Weak Cryptography
BenchmarkTest02549,crypto,True,327,,,Weak Cryptography
BenchmarkTest02550,crypto,True,327,,,Weak Cryptography
BenchmarkTest02551,crypto,False,327,,,Weak Cryptography
BenchmarkTest02552,crypto,False,327,,,Weak Cryptography
BenchmarkTest02553,ldapi,False,90,,,LDAP Injection
BenchmarkTest02554,pathtraver,False,22,,,Path Traversal
BenchmarkTest02555,pathtraver,True,22,,,Path Traversal
BenchmarkTest02556,pathtraver,True,22,,,Path Traversal
BenchmarkTest02557,pathtraver,False,22,,,Path Traversal
BenchmarkTest02558,pathtraver,False,22,,,Path Traversal
BenchmarkTest02559,pathtraver,True,22,,,Path Traversal
BenchmarkTest02560,pathtraver,True,22,,,Path Traversal
BenchmarkTest02561,pathtraver,True,22,,,Path Traversal
BenchmarkTest02562,pathtraver,True,22,,,Path Traversal
BenchmarkTest02563,pathtraver,False,22,,,Path Traversal
BenchmarkTest02564,pathtraver,True,22,,,Path Traversal
BenchmarkTest02565,pathtraver,True,22,,,Path Traversal
BenchmarkTest02566,pathtraver,False,22,,,Path Traversal
BenchmarkTest02567,pathtraver,True,22,,,Path Traversal
BenchmarkTest02568,pathtraver,False,22,,,Path Traversal
BenchmarkTest02569,pathtraver,True,22,,,Path Traversal
BenchmarkTest02570,pathtraver,False,22,,,Path Traversal
BenchmarkTest02571,ldapi,False,90,,,LDAP Injection
BenchmarkTest02572,ldapi,False,90,,,LDAP Injection
BenchmarkTest02573,hash,True,328,,,Weak Hashing
BenchmarkTest02574,hash,True,328,,,Weak Hashing
BenchmarkTest02575,hash,True,328,,,Weak Hashing
BenchmarkTest02576,hash,False,328,,,Weak Hashing
BenchmarkTest02577,hash,True,328,,,Weak Hashing
BenchmarkTest02578,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02579,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02580,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02581,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02582,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02583,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02584,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02585,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02586,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02587,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02588,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02589,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02590,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02591,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02592,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02593,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02594,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02595,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02596,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02597,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02598,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02599,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02600,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02601,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02602,weakrand,True,330,,,Weak Randomness
BenchmarkTest02603,weakrand,True,330,,,Weak Randomness
BenchmarkTest02604,weakrand,True,330,,,Weak Randomness
BenchmarkTest02605,weakrand,True,330,,,Weak Randomness
BenchmarkTest02606,weakrand,True,330,,,Weak Randomness
BenchmarkTest02607,securecookie,False,614,,,Secure Cookie Flag
BenchmarkTest02608,xss,True,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02609,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02610,cmdi,False,78,,,Command Injection
BenchmarkTest02611,cmdi,True,78,,,Command Injection
BenchmarkTest02612,cmdi,True,78,,,Command Injection
BenchmarkTest02613,cmdi,True,78,,,Command Injection
BenchmarkTest02614,weakrand,False,330,,,Weak Randomness
BenchmarkTest02615,weakrand,False,330,,,Weak Randomness
BenchmarkTest02616,weakrand,False,330,,,Weak Randomness
BenchmarkTest02617,weakrand,False,330,,,Weak Randomness
BenchmarkTest02618,weakrand,False,330,,,Weak Randomness
BenchmarkTest02619,weakrand,False,330,,,Weak Randomness
BenchmarkTest02620,weakrand,False,330,,,Weak Randomness
BenchmarkTest02621,weakrand,False,330,,,Weak Randomness
BenchmarkTest02622,trustbound,True,501,,,Trust Boundary Violation
BenchmarkTest02623,trustbound,True,501,,,Trust Boundary Violation
BenchmarkTest02624,trustbound,True,501,,,Trust Boundary Violation
BenchmarkTest02625,sqli,True,89,,,SQL Injection
BenchmarkTest02626,sqli,False,89,,,SQL Injection
BenchmarkTest02627,sqli,True,89,,,SQL Injection
BenchmarkTest02628,sqli,True,89,,,SQL Injection
BenchmarkTest02629,sqli,False,89,,,SQL Injection
BenchmarkTest02630,sqli,True,89,,,SQL Injection
BenchmarkTest02631,sqli,False,89,,,SQL Injection
BenchmarkTest02632,sqli,True,89,,,SQL Injection
BenchmarkTest02633,sqli,False,89,,,SQL Injection
BenchmarkTest02634,sqli,False,89,,,SQL Injection
BenchmarkTest02635,sqli,True,89,,,SQL Injection
BenchmarkTest02636,sqli,False,89,,,SQL Injection
BenchmarkTest02637,sqli,False,89,,,SQL Injection
BenchmarkTest02638,sqli,True,89,,,SQL Injection
BenchmarkTest02639,sqli,False,89,,,SQL Injection
BenchmarkTest02640,sqli,False,89,,,SQL Injection
BenchmarkTest02641,sqli,True,89,,,SQL Injection
BenchmarkTest02642,sqli,True,89,,,SQL Injection
BenchmarkTest02643,sqli,True,89,,,SQL Injection
BenchmarkTest02644,sqli,True,89,,,SQL Injection
BenchmarkTest02645,sqli,True,89,,,SQL Injection
BenchmarkTest02646,sqli,True,89,,,SQL Injection
BenchmarkTest02647,sqli,True,89,,,SQL Injection
BenchmarkTest02648,sqli,False,89,,,SQL Injection
BenchmarkTest02649,sqli,True,89,,,SQL Injection
BenchmarkTest02650,sqli,True,89,,,SQL Injection
BenchmarkTest02651,sqli,True,89,,,SQL Injection
BenchmarkTest02652,sqli,False,89,,,SQL Injection
BenchmarkTest02653,sqli,True,89,,,SQL Injection
BenchmarkTest02654,sqli,True,89,,,SQL Injection
BenchmarkTest02655,sqli,True,89,,,SQL Injection
BenchmarkTest02656,sqli,True,89,,,SQL Injection
BenchmarkTest02657,sqli,False,89,,,SQL Injection
BenchmarkTest02658,crypto,True,327,,,Weak Cryptography
BenchmarkTest02659,crypto,False,327,,,Weak Cryptography
BenchmarkTest02660,crypto,True,327,,,Weak Cryptography
BenchmarkTest02661,crypto,True,327,,,Weak Cryptography
BenchmarkTest02662,crypto,False,327,,,Weak Cryptography
BenchmarkTest02663,crypto,True,327,,,Weak Cryptography
BenchmarkTest02664,pathtraver,False,22,,,Path Traversal
BenchmarkTest02665,pathtraver,False,22,,,Path Traversal
BenchmarkTest02666,pathtraver,False,22,,,Path Traversal
BenchmarkTest02667,pathtraver,False,22,,,Path Traversal
BenchmarkTest02668,pathtraver,False,22,,,Path Traversal
BenchmarkTest02669,pathtraver,False,22,,,Path Traversal
BenchmarkTest02670,hash,True,328,,,Weak Hashing
BenchmarkTest02671,hash,True,328,,,Weak Hashing
BenchmarkTest02672,hash,False,328,,,Weak Hashing
BenchmarkTest02673,hash,False,328,,,Weak Hashing
BenchmarkTest02674,hash,True,328,,,Weak Hashing
BenchmarkTest02675,hash,True,328,,,Weak Hashing
BenchmarkTest02676,hash,False,328,,,Weak Hashing
BenchmarkTest02677,hash,True,328,,,Weak Hashing
BenchmarkTest02678,hash,False,328,,,Weak Hashing
BenchmarkTest02679,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02680,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02681,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02682,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02683,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02684,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02685,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02686,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02687,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02688,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02689,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02690,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02691,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02692,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02693,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02694,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02695,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02696,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02697,cmdi,False,78,,,Command Injection
BenchmarkTest02698,cmdi,False,78,,,Command Injection
BenchmarkTest02699,cmdi,False,78,,,Command Injection
BenchmarkTest02700,weakrand,True,330,,,Weak Randomness
BenchmarkTest02701,weakrand,True,330,,,Weak Randomness
BenchmarkTest02702,weakrand,True,330,,,Weak Randomness
BenchmarkTest02703,weakrand,True,330,,,Weak Randomness
BenchmarkTest02704,weakrand,True,330,,,Weak Randomness
BenchmarkTest02705,weakrand,True,330,,,Weak Randomness
BenchmarkTest02706,weakrand,True,330,,,Weak Randomness
BenchmarkTest02707,weakrand,True,330,,,Weak Randomness
BenchmarkTest02708,weakrand,True,330,,,Weak Randomness
BenchmarkTest02709,securecookie,True,614,,,Secure Cookie Flag
BenchmarkTest02710,securecookie,True,614,,,Secure Cookie Flag
BenchmarkTest02711,securecookie,False,614,,,Secure Cookie Flag
BenchmarkTest02712,xss,False,79,,,XSS (Cross-Site Scripting)
BenchmarkTest02713,cmdi,False,78,,,Command Injection
BenchmarkTest02714,cmdi,False,78,,,Command Injection
BenchmarkTest02715,weakrand,False,330,,,Weak Randomness
BenchmarkTest02716,weakrand,False,330,,,Weak Randomness
BenchmarkTest02717,weakrand,False,330,,,Weak Randomness
BenchmarkTest02718,weakrand,False,330,,,Weak Randomness
BenchmarkTest02719,weakrand,False,330,,,Weak Randomness
BenchmarkTest02720,weakrand,False,330,,,Weak Randomness
BenchmarkTest02721,weakrand,False,330,,,Weak Randomness
BenchmarkTest02722,trustbound,False,501,,,Trust Boundary Violation
BenchmarkTest02723,trustbound,False,501,,,Trust Boundary Violation
BenchmarkTest02724,trustbound,False,501,,,Trust Boundary Violation
BenchmarkTest02725,trustbound,False,501,,,Trust Boundary Violation
BenchmarkTest02726,trustbound,False,501,,,Trust Boundary Violation
BenchmarkTest02727,sqli,False,89,,,SQL Injection
BenchmarkTest02728,sqli,False,89,,,SQL Injection
BenchmarkTest02729,sqli,False,89,,,SQL Injection
BenchmarkTest02730,sqli,False,89,,,SQL Injection
BenchmarkTest02731,sqli,False,89,,,SQL Injection
BenchmarkTest02732,sqli,False,89,,,SQL Injection
BenchmarkTest02733,sqli,False,89,,,SQL Injection
BenchmarkTest02734,sqli,False,89,,,SQL Injection
BenchmarkTest02735,sqli,False,89,,,SQL Injection
BenchmarkTest02736,sqli,False,89,,,SQL Injection
BenchmarkTest02737,sqli,False,89,,,SQL Injection
BenchmarkTest02738,sqli,False,89,,,SQL Injection
BenchmarkTest02739,sqli,False,89,,,SQL Injection
BenchmarkTest02740,sqli,False,89,,,SQL Injection
